time_of_the_day,Day,CPU_Usage(%),Memory_Usage(%),Network_bandwidth_usage,Number_of_active_request,Response_time(ms),Disk_I/O
17:12,Thursday,110,93,305,411,522,58
17:13,Thursday,108,91,302,407,518,57
17:14,Thursday,107,90,300,402,514,57
17:15,Thursday,105,89,298,398,510,56
17:16,Thursday,103,88,296,393,506,55
17:17,Thursday,102,87,293,389,502,54
17:18,Thursday,100,86,291,384,498,54
17:19,Thursday,98,85,289,380,494,53
17:20,Thursday,97,84,287,375,490,52
17:21,Thursday,95,83,284,371,486,51
17:22,Thursday,93,81,282,366,482,51
17:23,Thursday,92,80,280,362,478,50
17:24,Thursday,90,79,278,357,474,49
17:25,Thursday,88,78,275,353,470,48
17:26,Thursday,87,77,273,348,466,48
17:27,Thursday,85,76,271,344,462,47
17:28,Thursday,83,75,269,339,458,46
17:29,Thursday,82,74,266,335,454,45
17:30,Thursday,80,73,264,330,450,45
17:31,Thursday,78,72,262,326,446,44
17:32,Thursday,77,70,260,321,442,43
17:33,Thursday,75,69,257,317,438,42
17:34,Thursday,73,68,255,312,434,42
17:35,Thursday,72,67,253,308,430,41
17:36,Thursday,70,66,251,303,426,40
17:37,Thursday,68,65,248,299,422,39
17:38,Thursday,67,64,246,294,418,39
17:39,Thursday,65,63,244,290,414,38
17:40,Thursday,63,62,242,285,410,37
17:41,Thursday,62,61,239,281,406,36
17:42,Thursday,60,60,237,276,402,36
17:43,Thursday,58,58,235,272,398,35
17:44,Thursday,57,57,233,267,394,34
17:45,Thursday,55,56,230,263,390,33
17:46,Thursday,53,55,228,258,386,33
17:47,Thursday,52,54,226,254,382,32
17:48,Thursday,50,53,224,249,378,31
17:49,Thursday,48,52,221,245,374,30
17:50,Thursday,47,51,219,240,370,30
17:51,Thursday,45,50,217,236,366,29
17:52,Thursday,43,49,215,231,362,28
17:53,Thursday,42,48,212,227,358,27
17:54,Thursday,40,47,210,222,354,27
17:55,Thursday,38,46,208,218,350,26
17:56,Thursday,37,45,206,213,346,25
17:57,Thursday,35,44,203,209,342,24
17:58,Thursday,33,43,201,204,338,24
17:59,Thursday,32,42,199,200,334,23
18:00,Thursday,35,45,140,200,270,25
18:01,Thursday,34,44,138,198,268,24
18:02,Thursday,33,43,136,196,266,23
18:03,Thursday,32,42,134,194,264,22
18:04,Thursday,31,41,132,192,262,21
18:05,Thursday,30,40,130,190,260,20
18:06,Thursday,29,39,128,188,258,19
18:07,Thursday,28,38,126,186,256,18
18:08,Thursday,27,37,124,184,254,17
18:09,Thursday,26,36,122,182,252,16
18:10,Thursday,25,35,120,180,250,15
18:11,Thursday,26,36,121,181,251,16
18:12,Thursday,27,37,123,183,253,17
18:13,Thursday,28,38,125,185,255,18
18:14,Thursday,29,39,127,187,257,19
18:15,Thursday,30,40,129,189,259,20
18:16,Thursday,31,41,131,191,261,21
18:17,Thursday,32,42,133,193,263,22
18:18,Thursday,33,43,135,195,265,23
18:19,Thursday,34,44,137,197,267,24
18:20,Thursday,35,45,139,199,269,25
18:21,Thursday,34,44,138,198,268,24
18:22,Thursday,33,43,136,196,266,23
18:23,Thursday,32,42,134,194,264,22
18:24,Thursday,31,41,132,192,262,21
18:25,Thursday,30,40,130,190,260,20
18:26,Thursday,29,39,128,188,258,19
18:27,Thursday,28,38,126,186,256,18
18:28,Thursday,27,37,124,184,254,17
18:29,Thursday,26,36,122,182,252,16
18:30,Thursday,25,35,120,180,250,15
18:31,Thursday,24,34,118,178,248,14
18:32,Thursday,23,33,116,176,246,13
18:33,Thursday,22,32,114,174,244,12
18:34,Thursday,21,31,112,172,242,11
18:35,Thursday,20,30,110,170,240,10
18:36,Thursday,19,29,108,168,238,9
18:37,Thursday,18,28,106,166,236,8
18:38,Thursday,17,27,104,164,234,7
18:39,Thursday,16,26,102,162,232,6
18:40,Thursday,15,25,100,160,230,5
18:41,Thursday,16,26,101,161,231,6
18:42,Thursday,17,27,103,163,233,7
18:43,Thursday,18,28,105,165,235,8
18:44,Thursday,19,29,107,167,237,9
18:45,Thursday,20,30,109,169,239,10
18:46,Thursday,21,31,111,171,241,11
18:47,Thursday,22,32,113,173,243,12
18:48,Thursday,23,33,115,175,245,13
18:49,Thursday,24,34,117,177,247,14
18:50,Thursday,25,35,119,179,249,15
18:51,Thursday,26,36,121,181,251,16
18:52,Thursday,27,37,123,183,253,17
18:53,Thursday,28,38,125,185,255,18
18:54,Thursday,29,39,127,187,257,19
18:55,Thursday,30,40,129,189,259,20
18:56,Thursday,29,39,128,188,258,19
18:57,Thursday,28,38,126,186,256,18
18:58,Thursday,27,37,124,184,254,17
18:59,Thursday,26,36,122,182,252,16
19:00,Thursday,25,35,120,180,250,15
19:01,Thursday,24,34,118,178,248,14
19:02,Thursday,23,33,116,176,246,13
19:03,Thursday,22,32,114,174,244,12
19:04,Thursday,21,31,112,172,242,11
19:05,Thursday,20,30,110,170,240,10
19:06,Thursday,19,29,108,168,238,9
19:07,Thursday,18,28,106,166,236,8
19:08,Thursday,17,27,104,164,234,7
19:09,Thursday,16,26,102,162,232,6
19:10,Thursday,15,25,100,160,230,5
19:11,Thursday,16,26,101,161,231,6
19:12,Thursday,17,27,103,163,233,7
19:13,Thursday,18,28,105,165,235,8
19:14,Thursday,19,29,107,167,237,9
19:15,Thursday,20,30,109,169,239,10
19:16,Thursday,21,31,111,171,241,11
19:17,Thursday,22,32,113,173,243,12
19:18,Thursday,23,33,115,175,245,13
19:19,Thursday,24,34,117,177,247,14
19:20,Thursday,25,35,119,179,249,15
19:21,Thursday,24,34,118,178,248,14
19:22,Thursday,23,33,116,176,246,13
19:23,Thursday,22,32,114,174,244,12
19:24,Thursday,21,31,112,172,242,11
19:25,Thursday,20,30,110,170,240,10
19:26,Thursday,19,29,108,168,238,9
19:27,Thursday,18,28,106,166,236,8
19:28,Thursday,17,27,104,164,234,7
19:29,Thursday,16,26,102,162,232,6
19:30,Thursday,15,25,100,160,230,5
19:31,Thursday,14,24,98,158,228,4
19:32,Thursday,13,23,96,156,226,3
19:33,Thursday,12,22,94,154,224,2
19:34,Thursday,11,21,92,152,222,1
19:35,Thursday,10,20,90,150,220,0
19:36,Thursday,9,19,88,148,218,-1
19:37,Thursday,8,18,86,146,216,-2
19:38,Thursday,7,17,84,144,214,-3
19:39,Thursday,6,16,82,142,212,-4
19:40,Thursday,5,15,80,140,210,-5
19:41,Thursday,6,16,81,141,211,-4
19:42,Thursday,7,17,83,143,213,-3
19:43,Thursday,8,18,85,145,215,-2
19:44,Thursday,9,19,87,147,217,-1
19:45,Thursday,10,20,89,149,219,0
19:46,Thursday,11,21,91,151,221,1
19:47,Thursday,12,22,93,153,223,2
19:48,Thursday,13,23,95,155,225,3
19:49,Thursday,14,24,97,157,227,4
19:50,Thursday,15,25,99,159,229,5
19:51,Thursday,16,26,101,161,231,6
19:52,Thursday,17,27,103,163,233,7
19:53,Thursday,18,28,105,165,235,8
19:54,Thursday,19,29,107,167,237,9
19:55,Thursday,20,30,109,169,239,10
19:56,Thursday,19,29,108,168,238,9
19:57,Thursday,18,28,106,166,236,8
19:58,Thursday,17,27,104,164,234,7
19:59,Thursday,16,26,102,162,232,6
20:00,Thursday,15,25,100,160,230,5
20:01,Thursday,14,24,98,158,228,4
20:02,Thursday,13,23,96,156,226,3
20:03,Thursday,12,22,94,154,224,2
20:04,Thursday,11,21,92,152,222,1
20:05,Thursday,10,20,90,150,220,0
20:06,Thursday,9,19,88,148,218,-1
20:07,Thursday,8,18,86,146,216,-2
20:08,Thursday,7,17,84,144,214,-3
20:09,Thursday,6,16,82,142,212,-4
20:10,Thursday,5,15,80,140,210,-5
20:11,Thursday,6,16,81,141,211,-4
20:12,Thursday,7,17,83,143,213,-3
20:13,Thursday,8,18,85,145,215,-2
20:14,Thursday,9,19,87,147,217,-1
20:15,Thursday,10,20,89,149,219,0
20:16,Thursday,11,21,91,151,221,1
20:17,Thursday,12,22,93,153,223,2
20:18,Thursday,13,23,95,155,225,3
20:19,Thursday,14,24,97,157,227,4
20:20,Thursday,15,25,99,159,229,5
20:21,Thursday,14,24,98,158,228,4
20:22,Thursday,13,23,96,156,226,3
20:23,Thursday,12,22,94,154,224,2
20:24,Thursday,11,21,92,152,222,1
20:25,Thursday,10,20,90,150,220,0
20:26,Thursday,9,19,88,148,218,-1
20:27,Thursday,8,18,86,146,216,-2
20:28,Thursday,7,17,84,144,214,-3
20:29,Thursday,6,16,82,142,212,-4
20:30,Thursday,5,15,80,140,210,-5
20:31,Thursday,4,14,78,138,208,-6
20:32,Thursday,3,13,76,136,206,-7
20:33,Thursday,2,12,74,134,204,-8
20:34,Thursday,1,11,72,132,202,-9
20:35,Thursday,0,10,70,130,200,-10
20:36,Thursday,1,11,71,131,201,-9
20:37,Thursday,2,12,73,133,203,-8
20:38,Thursday,3,13,75,135,205,-7
20:39,Thursday,4,14,77,137,207,-6
20:40,Thursday,5,15,79,139,209,-5
20:41,Thursday,6,16,81,141,211,-4
20:42,Thursday,7,17,83,143,213,-3
20:43,Thursday,8,18,85,145,215,-2
20:44,Thursday,9,19,87,147,217,-1
20:45,Thursday,10,20,89,149,219,0
20:46,Thursday,9,19,88,148,218,-1
20:47,Thursday,8,18,86,146,216,-2
20:48,Thursday,7,17,84,144,214,-3
20:49,Thursday,6,16,82,142,212,-4
20:50,Thursday,5,15,80,140,210,-5
20:51,Thursday,4,14,78,138,208,-6
20:52,Thursday,3,13,76,136,206,-7
20:53,Thursday,2,12,74,134,204,-8
20:54,Thursday,1,11,72,132,202,-9
20:55,Thursday,0,10,70,130,200,-10
20:56,Thursday,1,10,71,131,201,-9
20:57,Thursday,2,11,73,133,203,-8
20:58,Thursday,3,12,75,135,205,-7
20:59,Thursday,4,13,77,137,207,-6
21:00,Thursday,5,14,79,139,209,-5
21:01,Thursday,6,15,81,141,211,-4
21:02,Thursday,7,16,83,143,213,-3
21:03,Thursday,8,17,85,145,215,-2
21:04,Thursday,9,18,87,147,217,-1
21:05,Thursday,10,19,89,149,219,0
21:06,Thursday,9,18,88,148,218,-1
21:07,Thursday,8,17,86,146,216,-2
21:08,Thursday,7,16,84,144,214,-3
21:09,Thursday,6,15,82,142,212,-4
21:10,Thursday,5,14,80,140,210,-5
21:11,Thursday,4,13,78,138,208,-6
21:12,Thursday,3,12,76,136,206,-7
21:13,Thursday,2,11,74,134,204,-8
21:14,Thursday,1,10,72,132,202,-9
21:15,Thursday,0,9,70,130,200,-10
21:16,Thursday,1,9,71,131,201,-9
21:17,Thursday,2,10,73,133,203,-8
21:18,Thursday,3,11,75,135,205,-7
21:19,Thursday,4,12,77,137,207,-6
21:20,Thursday,5,13,79,139,209,-5
21:21,Thursday,6,14,81,141,211,-4
21:22,Thursday,7,15,83,143,213,-3
21:23,Thursday,8,16,85,145,215,-2
21:24,Thursday,9,17,87,147,217,-1
21:25,Thursday,10,18,89,149,219,0
21:26,Thursday,9,17,88,148,218,-1
21:27,Thursday,8,16,86,146,216,-2
21:28,Thursday,7,15,84,144,214,-3
21:29,Thursday,6,14,82,142,212,-4
21:30,Thursday,5,13,80,140,210,-5
21:31,Thursday,4,12,78,138,208,-6
21:32,Thursday,3,11,76,136,206,-7
21:33,Thursday,2,10,74,134,204,-8
21:34,Thursday,1,9,72,132,202,-9
21:35,Thursday,0,8,70,130,200,-10
21:36,Thursday,1,8,71,131,201,-9
21:37,Thursday,2,9,73,133,203,-8
21:38,Thursday,3,10,75,135,205,-7
21:39,Thursday,4,11,77,137,207,-6
21:40,Thursday,5,12,79,139,209,-5
21:41,Thursday,6,13,81,141,211,-4
21:42,Thursday,7,14,83,143,213,-3
21:43,Thursday,8,15,85,145,215,-2
21:44,Thursday,9,16,87,147,217,-1
21:45,Thursday,10,17,89,149,219,0
21:46,Thursday,11,18,91,151,221,1
21:47,Thursday,12,19,93,153,223,2
21:48,Thursday,13,20,95,155,225,3
21:49,Thursday,14,21,97,157,227,4
21:50,Thursday,15,22,99,159,229,5
21:51,Thursday,14,21,98,158,228,4
21:52,Thursday,13,20,96,156,226,3
21:53,Thursday,12,19,94,154,224,2
21:54,Thursday,11,18,92,152,222,1
21:55,Thursday,10,17,90,150,220,0
21:56,Thursday,9,16,88,148,218,-1
21:57,Thursday,8,15,86,146,216,-2
21:58,Thursday,7,14,84,144,214,-3
21:59,Thursday,6,13,82,142,212,-4
22:00,Thursday,5,12,80,140,210,-5
22:01,Thursday,4,11,78,138,208,-6
22:02,Thursday,3,10,76,136,206,-7
22:03,Thursday,2,9,74,134,204,-8
22:04,Thursday,1,8,72,132,202,-9
22:05,Thursday,0,7,70,130,200,-10
22:06,Thursday,1,8,71,131,201,-9
22:07,Thursday,2,9,73,133,203,-8
22:08,Thursday,3,10,75,135,205,-7
22:09,Thursday,4,11,77,137,207,-6
22:10,Thursday,5,12,79,139,209,-5
22:11,Thursday,6,13,81,141,211,-4
22:12,Thursday,7,14,83,143,213,-3
22:13,Thursday,8,15,85,145,215,-2
22:14,Thursday,9,16,87,147,217,-1
22:15,Thursday,10,17,89,149,219,0
22:16,Thursday,9,16,88,148,218,-1
22:17,Thursday,8,15,86,146,216,-2
22:18,Thursday,7,14,84,144,214,-3
22:19,Thursday,6,13,82,142,212,-4
22:20,Thursday,5,12,80,140,210,-5
22:21,Thursday,4,11,78,138,208,-6
22:22,Thursday,3,10,76,136,206,-7
22:23,Thursday,2,9,74,134,204,-8
22:24,Thursday,1,8,72,132,202,-9
22:25,Thursday,0,7,70,130,200,-10
22:26,Thursday,1,7,71,131,201,-9
22:27,Thursday,2,8,73,133,203,-8
22:28,Thursday,3,9,75,135,205,-7
22:29,Thursday,4,10,77,137,207,-6
22:30,Thursday,5,11,79,139,209,-5
22:31,Thursday,6,12,81,141,211,-4
22:32,Thursday,7,13,83,143,213,-3
22:33,Thursday,8,14,85,145,215,-2
22:34,Thursday,9,15,87,147,217,-1
22:35,Thursday,10,16,89,149,219,0
22:36,Thursday,11,17,91,151,221,1
22:37,Thursday,12,18,93,153,223,2
22:38,Thursday,13,19,95,155,225,3
22:39,Thursday,14,20,97,157,227,4
22:40,Thursday,15,21,99,159,229,5
22:41,Thursday,14,20,98,158,228,4
22:42,Thursday,13,19,96,156,226,3
22:43,Thursday,12,18,94,154,224,2
22:44,Thursday,11,17,92,152,222,1
22:45,Thursday,10,16,90,150,220,0
22:46,Thursday,9,15,88,148,218,-1
22:47,Thursday,8,14,86,146,216,-2
22:48,Thursday,7,13,84,144,214,-3
22:49,Thursday,6,12,82,142,212,-4
22:50,Thursday,5,11,80,140,210,-5
22:51,Thursday,4,10,79,139,209,-6
22:52,Thursday,3,9,77,137,207,-7
22:53,Thursday,2,8,75,135,205,-8
22:54,Thursday,1,7,73,133,203,-9
22:55,Thursday,0,6,71,131,201,-10
22:56,Thursday,1,7,72,132,202,-9
22:57,Thursday,2,8,74,134,204,-8
22:58,Thursday,3,9,76,136,206,-7
22:59,Thursday,4,10,78,138,208,-6
23:00,Thursday,5,11,80,140,210,-5
23:01,Thursday,6,12,81,141,211,-4
23:02,Thursday,7,13,83,143,213,-3
23:03,Thursday,8,14,85,145,215,-2
23:04,Thursday,9,15,87,147,217,-1
23:05,Thursday,10,16,89,149,219,0
23:06,Thursday,9,15,88,148,218,-1
23:07,Thursday,8,14,86,146,216,-2
23:08,Thursday,7,13,84,144,214,-3
23:09,Thursday,6,12,82,142,212,-4
23:10,Thursday,5,11,80,140,210,-5
23:11,Thursday,4,10,78,138,208,-6
23:12,Thursday,3,9,76,136,206,-7
23:13,Thursday,2,8,74,134,204,-8
23:14,Thursday,1,7,72,132,202,-9
23:15,Thursday,0,6,70,130,200,-10
23:16,Thursday,1,6,71,131,201,-9
23:17,Thursday,2,7,73,133,203,-8
23:18,Thursday,3,8,75,135,205,-7
23:19,Thursday,4,9,77,137,207,-6
23:20,Thursday,5,10,79,139,209,-5
23:21,Thursday,6,11,81,141,211,-4
23:22,Thursday,7,12,83,143,213,-3
23:23,Thursday,8,13,85,145,215,-2
23:24,Thursday,9,14,87,147,217,-1
23:25,Thursday,10,15,89,149,219,0
23:26,Thursday,9,14,88,148,218,-1
23:27,Thursday,8,13,86,146,216,-2
23:28,Thursday,7,12,84,144,214,-3
23:29,Thursday,6,11,82,142,212,-4
23:30,Thursday,5,10,80,140,210,-5
23:31,Thursday,4,9,78,138,208,-6
23:32,Thursday,3,8,76,136,206,-7
23:33,Thursday,2,7,74,134,204,-8
23:34,Thursday,1,6,72,132,202,-9
23:35,Thursday,0,5,70,130,200,-10
23:36,Thursday,1,5,71,131,201,-9
23:37,Thursday,2,6,73,133,203,-8
23:38,Thursday,3,7,75,135,205,-7
23:39,Thursday,4,8,77,137,207,-6
23:40,Thursday,5,9,79,139,209,-5
23:41,Thursday,6,10,81,141,211,-4
23:42,Thursday,7,11,83,143,213,-3
23:43,Thursday,8,12,85,145,215,-2
23:44,Thursday,9,13,87,147,217,-1
23:45,Thursday,10,14,89,149,219,0
23:46,Thursday,11,15,91,151,221,1
23:47,Thursday,12,16,93,153,223,2
23:48,Thursday,13,17,95,155,225,3
23:49,Thursday,14,18,97,157,227,4
23:50,Thursday,15,19,99,159,229,5
23:51,Thursday,14,18,98,158,228,4
23:52,Thursday,13,17,96,156,226,3
23:53,Thursday,12,16,94,154,224,2
23:54,Thursday,11,15,92,152,222,1
23:55,Thursday,10,14,90,150,220,0
23:56,Thursday,9,13,88,148,218,-1
23:57,Thursday,8,12,86,146,216,-2
23:58,Thursday,7,11,84,144,214,-3
23:59,Thursday,6,10,82,142,212,-4
00:00,Friday,15,18,98,158,207,5
00:01,Friday,16,19,99,159,208,6
00:02,Friday,17,20,100,160,209,7
00:03,Friday,18,21,101,161,210,8
00:04,Friday,19,22,102,162,211,9
00:05,Friday,20,23,103,163,212,10
00:06,Friday,21,24,104,164,213,11
00:07,Friday,22,25,105,165,214,12
00:08,Friday,23,26,106,166,215,13
00:09,Friday,24,27,107,167,216,14
00:10,Friday,25,28,108,168,217,15
00:11,Friday,24,27,107,167,216,14
00:12,Friday,23,26,106,166,215,13
00:13,Friday,22,25,105,165,214,12
00:14,Friday,21,24,104,164,213,11
00:15,Friday,20,23,103,163,212,10
00:16,Friday,19,22,102,162,211,9
00:17,Friday,18,21,101,161,210,8
00:18,Friday,17,20,100,160,209,7
00:19,Friday,16,19,99,159,208,6
00:20,Friday,15,18,98,158,207,5
00:21,Friday,16,19,99,159,208,6
00:22,Friday,17,20,100,160,209,7
00:23,Friday,18,21,101,161,210,8
00:24,Friday,19,22,102,162,211,9
00:25,Friday,20,23,103,163,212,10
00:26,Friday,21,24,104,164,213,11
00:27,Friday,22,25,105,165,214,12
00:28,Friday,23,26,106,166,215,13
00:29,Friday,24,27,107,167,216,14
00:30,Friday,25,28,108,168,217,15
00:31,Friday,24,27,107,167,216,14
00:32,Friday,23,26,106,166,215,13
00:33,Friday,22,25,105,165,214,12
00:34,Friday,21,24,104,164,213,11
00:35,Friday,20,23,103,163,212,10
00:36,Friday,19,22,102,162,211,9
00:37,Friday,18,21,101,161,210,8
00:38,Friday,17,20,100,160,209,7
00:39,Friday,16,19,99,159,208,6
00:40,Friday,15,18,98,158,207,5
00:41,Friday,16,19,99,159,208,6
00:42,Friday,17,20,100,160,209,7
00:43,Friday,18,21,101,161,210,8
00:44,Friday,19,22,102,162,211,9
00:45,Friday,20,23,103,163,212,10
00:46,Friday,21,24,104,164,213,11
00:47,Friday,22,25,105,165,214,12
00:48,Friday,23,26,106,166,215,13
00:49,Friday,24,27,107,167,216,14
00:50,Friday,25,28,108,168,217,15
00:51,Friday,24,27,107,167,216,14
00:52,Friday,23,26,106,166,215,13
00:53,Friday,22,25,105,165,214,12
00:54,Friday,21,24,104,164,213,11
00:55,Friday,20,23,103,163,212,10
00:56,Friday,19,22,102,162,211,9
00:57,Friday,18,21,101,161,210,8
00:58,Friday,17,20,100,160,209,7
00:59,Friday,16,19,99,159,208,6
01:00,Friday,15,18,98,158,207,5
01:01,Friday,16,19,99,159,208,6
01:02,Friday,17,20,100,160,209,7
01:03,Friday,18,21,101,161,210,8
01:04,Friday,19,22,102,162,211,9
01:05,Friday,20,23,103,163,212,10
01:06,Friday,21,24,104,164,213,11
01:07,Friday,22,25,105,165,214,12
01:08,Friday,23,26,106,166,215,13
01:09,Friday,24,27,107,167,216,14
01:10,Friday,25,28,108,168,217,15
01:11,Friday,24,27,107,167,216,14
01:12,Friday,23,26,106,166,215,13
01:13,Friday,22,25,105,165,214,12
01:14,Friday,21,24,104,164,213,11
01:15,Friday,20,23,103,163,212,10
01:16,Friday,19,22,102,162,211,9
01:17,Friday,18,21,101,161,210,8
01:18,Friday,17,20,100,160,209,7
01:19,Friday,16,19,99,159,208,6
01:20,Friday,15,18,98,158,207,5
01:21,Friday,16,19,99,159,208,6
01:22,Friday,17,20,100,160,209,7
01:23,Friday,18,21,101,161,210,8
01:24,Friday,19,22,102,162,211,9
01:25,Friday,20,23,103,163,212,10
01:26,Friday,21,24,104,164,213,11
01:27,Friday,22,25,105,165,214,12
01:28,Friday,23,26,106,166,215,13
01:29,Friday,24,27,107,167,216,14
01:30,Friday,25,28,108,168,217,15
01:31,Friday,24,27,107,167,216,14
01:32,Friday,23,26,106,166,215,13
01:33,Friday,22,25,105,165,214,12
01:34,Friday,21,24,104,164,213,11
01:35,Friday,20,23,103,163,212,10
01:36,Friday,19,22,102,162,211,9
01:37,Friday,18,21,101,161,210,8
01:38,Friday,17,20,100,160,209,7
01:39,Friday,16,19,99,159,208,6
01:40,Friday,15,18,98,158,207,5
01:41,Friday,16,19,99,159,208,6
01:42,Friday,17,20,100,160,209,7
01:43,Friday,18,21,101,161,210,8
01:44,Friday,19,22,102,162,211,9
01:45,Friday,20,23,103,163,212,10
01:46,Friday,21,24,104,164,213,11
01:47,Friday,22,25,105,165,214,12
01:48,Friday,23,26,106,166,215,13
01:49,Friday,24,27,107,167,216,14
01:50,Friday,25,28,108,168,217,15
01:51,Friday,24,27,107,167,216,14
01:52,Friday,23,26,106,166,215,13
01:53,Friday,22,25,105,165,214,12
01:54,Friday,21,24,104,164,213,11
01:55,Friday,20,23,103,163,212,10
01:56,Friday,19,22,102,162,211,9
01:57,Friday,18,21,101,161,210,8
01:58,Friday,17,20,100,160,209,7
01:59,Friday,16,19,99,159,208,6
02:00,Friday,15,18,98,158,207,5
02:01,Friday,16,19,99,159,208,6
02:02,Friday,17,20,100,160,209,7
02:03,Friday,18,21,101,161,210,8
02:04,Friday,19,22,102,162,211,9
02:05,Friday,20,23,103,163,212,10
02:06,Friday,21,24,104,164,213,11
02:07,Friday,22,25,105,165,214,12
02:08,Friday,23,26,106,166,215,13
02:09,Friday,24,27,107,167,216,14
02:10,Friday,25,28,108,168,217,15
02:11,Friday,24,27,107,167,216,14
02:12,Friday,23,26,106,166,215,13
02:13,Friday,22,25,105,165,214,12
02:14,Friday,21,24,104,164,213,11
02:15,Friday,20,23,103,163,212,10
02:16,Friday,19,22,102,162,211,9
02:17,Friday,18,21,101,161,210,8
02:18,Friday,17,20,100,160,209,7
02:19,Friday,16,19,99,159,208,6
02:20,Friday,15,18,98,158,207,5
02:21,Friday,16,19,99,159,208,6
02:22,Friday,17,20,100,160,209,7
02:23,Friday,18,21,101,161,210,8
02:24,Friday,19,22,102,162,211,9
