time_of_the_day,Day,CPU_Usage(%),Memory_Usage(%),Network_bandwidth_usage,Number_of_active_request,Response_time(ms),Disk_I/O,Predicted_Response(ms),Delta_ms
11:25,Friday,180,140,400,600,690,90.0,690.0,0.0
11:26,Friday,181,141,401,603,693,91.0,693.0,0.0
11:27,Friday,182,141,403,605,696,91.0,696.0,0.0
11:28,Friday,183,142,405,608,699,92.0,699.0,0.0
11:29,Friday,184,143,406,611,701,92.0,701.0,0.0
11:30,Friday,175,137,392,586,677,88.0,677.0,0.0
11:31,Friday,176,137,393,589,679,88.0,679.0,0.0
11:32,Friday,177,138,395,592,682,89.0,682.0,0.0
11:33,Friday,178,139,396,594,685,89.0,685.0,0.0
11:34,Friday,179,139,398,597,688,90.0,688.0,0.0
11:35,Friday,180,140,400,600,690,90.0,690.0,0.0
11:36,Friday,181,141,401,603,693,91.0,693.0,0.0
11:37,Friday,182,141,403,605,696,91.0,696.0,0.0
11:38,Friday,183,142,405,608,699,92.0,699.0,0.0
11:39,Friday,184,143,406,611,701,92.0,701.0,0.0
11:40,Friday,175,137,392,586,677,88.0,677.0,0.0
11:41,Friday,176,137,393,589,679,88.0,679.0,0.0
11:42,Friday,177,138,395,592,682,89.0,682.0,0.0
11:43,Friday,178,139,396,594,685,89.0,685.0,0.0
11:44,Friday,179,139,398,597,688,90.0,688.0,0.0
11:45,Friday,180,140,400,600,690,90.0,690.0,0.0
11:46,Friday,181,141,401,603,693,91.0,693.0,0.0
11:47,Friday,182,141,403,605,696,91.0,696.0,0.0
11:48,Friday,183,142,405,608,699,92.0,699.0,0.0
11:49,Friday,184,143,406,611,701,92.0,701.0,0.0
11:50,Friday,175,137,392,586,677,88.0,677.0,0.0
11:51,Friday,176,137,393,589,679,88.0,679.0,0.0
11:52,Friday,177,138,395,592,682,89.0,682.0,0.0
11:53,Friday,178,139,396,594,685,89.0,685.0,0.0
11:54,Friday,179,139,398,597,688,90.0,688.0,0.0
11:55,Friday,180,140,400,600,690,90.0,690.0,0.0
11:56,Friday,181,141,401,603,693,91.0,693.0,0.0
11:57,Friday,182,141,403,605,696,91.0,696.0,0.0
11:58,Friday,183,142,405,608,699,92.0,699.0,0.0
11:59,Friday,184,143,406,611,701,92.0,701.0,0.0
12:00,Friday,175,137,392,586,677,88.0,677.0,0.0
12:01,Friday,176,137,393,589,679,88.0,679.0,0.0
12:02,Friday,177,138,395,592,682,89.0,682.0,0.0
12:03,Friday,178,139,396,594,685,89.0,685.0,0.0
12:04,Friday,179,139,398,597,688,90.0,688.0,0.0
12:05,Friday,180,140,400,600,690,90.0,690.0,0.0
12:06,Friday,181,141,401,603,693,91.0,693.0,0.0
12:07,Friday,182,141,403,605,696,91.0,696.0,0.0
12:08,Friday,183,142,405,608,699,92.0,699.0,0.0
12:09,Friday,184,143,406,611,701,92.0,701.0,0.0
12:10,Friday,175,137,392,586,677,88.0,677.0,0.0
12:11,Friday,176,137,393,589,679,88.0,679.0,0.0
12:12,Friday,177,138,395,592,682,89.0,682.0,0.0
12:13,Friday,178,139,396,594,685,89.0,685.0,0.0
12:14,Friday,179,139,398,597,688,90.0,688.0,0.0
12:15,Friday,180,140,400,600,690,90.0,690.0,0.0
12:16,Friday,181,141,401,603,693,91.0,693.0,0.0
12:17,Friday,182,141,403,605,696,91.0,696.0,0.0
12:18,Friday,183,142,405,608,699,92.0,699.0,0.0
12:19,Friday,184,143,406,611,701,92.0,701.0,0.0
12:20,Friday,175,137,392,586,677,88.0,677.0,0.0
12:21,Friday,176,137,393,589,679,88.0,679.0,0.0
12:22,Friday,177,138,395,592,682,89.0,682.0,0.0
12:23,Friday,178,139,396,594,685,89.0,685.0,0.0
12:24,Friday,179,139,398,597,688,90.0,688.0,0.0
12:25,Friday,180,140,400,600,690,90.0,690.0,0.0
12:26,Friday,181,141,401,603,693,91.0,693.0,0.0
12:27,Friday,182,141,403,605,696,91.0,696.0,0.0
12:28,Friday,183,142,405,608,699,92.0,699.0,0.0
12:29,Friday,184,143,406,611,701,92.0,701.0,0.0
12:30,Friday,175,137,392,586,677,88.0,677.0,0.0
12:31,Friday,176,137,393,589,679,88.0,679.0,0.0
12:32,Friday,177,138,395,592,682,89.0,682.0,0.0
12:33,Friday,178,139,396,594,685,89.0,685.0,0.0
12:34,Friday,179,139,398,597,688,90.0,688.0,0.0
12:35,Friday,180,140,400,600,690,90.0,690.0,0.0
12:36,Friday,181,141,401,603,693,91.0,693.0,0.0
12:37,Friday,182,141,403,605,696,91.0,696.0,0.0
12:38,Friday,183,142,405,608,699,92.0,699.0,0.0
12:39,Friday,184,143,406,611,701,92.0,701.0,0.0
12:40,Friday,175,137,392,586,677,88.0,677.0,0.0
12:41,Friday,176,137,393,589,679,88.0,679.0,0.0
12:42,Friday,177,138,395,592,682,89.0,682.0,0.0
12:43,Friday,178,139,396,594,685,89.0,685.0,0.0
12:44,Friday,179,139,398,597,688,90.0,688.0,0.0
12:45,Friday,180,140,400,600,690,90.0,690.0,0.0
12:46,Friday,181,141,401,603,693,91.0,693.0,0.0
12:47,Friday,182,141,403,605,696,91.0,696.0,0.0
12:48,Friday,183,142,405,608,699,92.0,699.0,0.0
12:49,Friday,184,143,406,611,701,92.0,701.0,0.0
12:50,Friday,175,137,392,586,677,88.0,677.0,0.0
12:51,Friday,176,137,393,589,679,88.0,679.0,0.0
12:52,Friday,177,138,395,592,682,89.0,682.0,0.0
12:53,Friday,178,139,396,594,685,89.0,685.0,0.0
12:54,Friday,179,139,398,597,688,90.0,688.0,0.0
12:55,Friday,180,140,400,600,690,90.0,690.0,0.0
12:56,Friday,181,141,401,603,693,91.0,693.0,0.0
12:57,Friday,182,141,403,605,696,91.0,696.0,0.0
12:58,Friday,183,142,405,608,699,92.0,699.0,0.0
12:59,Friday,184,143,406,611,701,92.0,701.0,0.0
13:00,Friday,175,137,392,586,677,88.0,677.0,0.0
13:01,Friday,176,137,393,589,679,88.0,679.0,0.0
13:02,Friday,177,138,395,592,682,89.0,682.0,0.0
13:03,Friday,178,139,396,594,685,89.0,685.0,0.0
13:04,Friday,179,139,398,597,688,90.0,688.0,0.0
13:05,Friday,180,140,400,600,690,90.0,690.0,0.0
13:06,Friday,181,141,401,603,693,91.0,693.0,0.0
13:07,Friday,182,141,403,605,696,91.0,696.0,0.0
13:08,Friday,183,142,405,608,699,92.0,699.0,0.0
13:09,Friday,184,143,406,611,701,92.0,701.0,0.0
13:10,Friday,175,137,392,586,677,88.0,677.0,0.0
13:11,Friday,176,137,393,589,679,88.0,679.0,0.0
13:12,Friday,177,138,395,592,682,89.0,682.0,0.0
13:13,Friday,178,139,396,594,685,89.0,685.0,0.0
13:14,Friday,179,139,398,597,688,90.0,688.0,0.0
13:15,Friday,180,140,400,600,690,90.0,690.0,0.0
13:16,Friday,181,141,401,603,693,91.0,693.0,0.0
13:17,Friday,182,141,403,605,696,91.0,696.0,0.0
13:18,Friday,183,142,405,608,699,92.0,699.0,0.0
13:19,Friday,184,143,406,611,701,92.0,701.0,0.0
13:20,Friday,175,137,392,586,677,88.0,677.0,0.0
13:21,Friday,176,137,393,589,679,88.0,679.0,0.0
13:22,Friday,177,138,395,592,682,89.0,682.0,0.0
13:23,Friday,178,139,396,594,685,89.0,685.0,0.0
13:24,Friday,179,139,398,597,688,90.0,688.0,0.0
13:25,Friday,180,140,400,600,690,90.0,690.0,0.0
13:26,Friday,181,141,401,603,693,91.0,693.0,0.0
13:27,Friday,182,141,403,605,696,91.0,696.0,0.0
13:28,Friday,183,142,405,608,699,92.0,699.0,0.0
13:29,Friday,184,143,406,611,701,92.0,701.0,0.0
13:30,Friday,175,137,392,586,677,88.0,677.0,0.0
13:31,Friday,176,137,393,589,679,88.0,679.0,0.0
13:32,Friday,177,138,395,592,682,89.0,682.0,0.0
13:33,Friday,178,139,396,594,685,89.0,685.0,0.0
13:34,Friday,179,139,398,597,688,90.0,688.0,0.0
13:35,Friday,180,140,400,600,690,90.0,690.0,0.0
13:36,Friday,181,141,401,603,693,91.0,693.0,0.0
13:37,Friday,182,141,403,605,696,91.0,696.0,0.0
13:38,Friday,183,142,405,608,699,92.0,699.0,0.0
13:39,Friday,184,143,406,611,701,92.0,701.0,0.0
14:00,Friday,175,137,392,586,677,88.0,677.0,0.0
14:01,Friday,176,137,393,589,679,88.0,679.0,0.0
14:02,Friday,177,138,395,592,682,89.0,682.0,0.0
14:03,Friday,178,139,396,594,685,89.0,685.0,0.0
14:04,Friday,179,139,398,597,688,90.0,688.0,0.0
14:05,Friday,180,140,400,600,690,90.0,690.0,0.0
14:06,Friday,181,141,401,603,693,91.0,693.0,0.0
14:07,Friday,182,141,403,605,696,91.0,696.0,0.0
14:08,Friday,183,142,405,608,699,92.0,699.0,0.0
14:09,Friday,184,143,406,611,701,92.0,701.0,0.0
14:10,Friday,175,137,392,586,677,88.0,677.0,0.0
14:11,Friday,176,137,393,589,679,88.0,679.0,0.0
14:12,Friday,177,138,395,592,682,89.0,682.0,0.0
14:13,Friday,178,139,396,594,685,89.0,685.0,0.0
14:14,Friday,179,139,398,597,688,90.0,688.0,0.0
14:15,Friday,180,140,400,600,690,90.0,690.0,0.0
14:16,Friday,181,141,401,603,693,91.0,693.0,0.0
14:17,Friday,182,141,403,605,696,91.0,696.0,0.0
14:18,Friday,183,142,405,608,699,92.0,699.0,0.0
14:19,Friday,184,143,406,611,701,92.0,701.0,0.0
14:20,Friday,175,137,392,586,677,88.0,677.0,0.0
14:21,Friday,176,137,393,589,679,88.0,679.0,0.0
14:22,Friday,177,138,395,592,682,89.0,682.0,0.0
14:23,Friday,178,139,396,594,685,89.0,685.0,0.0
14:24,Friday,179,139,398,597,688,90.0,688.0,0.0
14:25,Friday,180,140,400,600,690,90.0,690.0,0.0
14:26,Friday,181,141,401,603,693,91.0,693.0,0.0
14:27,Friday,182,141,403,605,696,91.0,696.0,0.0
14:28,Friday,183,142,405,608,699,92.0,699.0,0.0
14:29,Friday,184,143,406,611,701,92.0,701.0,0.0
14:30,Friday,175,137,392,586,677,88.0,677.0,0.0
14:31,Friday,176,137,393,589,679,88.0,679.0,0.0
14:32,Friday,177,138,395,592,682,89.0,682.0,0.0
14:33,Friday,178,139,396,594,685,89.0,685.0,0.0
14:34,Friday,179,139,398,597,688,90.0,688.0,0.0
14:35,Friday,180,140,400,600,690,90.0,690.0,0.0
14:36,Friday,181,141,401,603,693,91.0,693.0,0.0
14:37,Friday,182,141,403,605,696,91.0,696.0,0.0
14:38,Friday,183,142,405,608,699,92.0,699.0,0.0
14:39,Friday,184,143,406,611,701,92.0,701.0,0.0
14:40,Friday,175,137,392,586,677,88.0,677.0,0.0
14:41,Friday,176,137,393,589,679,88.0,679.0,0.0
14:42,Friday,177,138,395,592,682,89.0,682.0,0.0
14:43,Friday,178,139,396,594,685,89.0,685.0,0.0
14:44,Friday,179,139,398,597,688,90.0,688.0,0.0
14:45,Friday,180,140,400,600,690,90.0,690.0,0.0
14:46,Friday,181,141,401,603,693,91.0,693.0,0.0
14:47,Friday,182,141,403,605,696,91.0,696.0,0.0
14:48,Friday,183,142,405,608,699,92.0,699.0,0.0
14:49,Friday,184,143,406,611,701,92.0,701.0,0.0
14:50,Friday,175,137,392,586,677,88.0,677.0,0.0
14:51,Friday,176,137,393,589,679,88.0,679.0,0.0
14:52,Friday,177,138,395,592,682,89.0,682.0,0.0
14:53,Friday,178,139,396,594,685,89.0,685.0,0.0
14:54,Friday,179,139,398,597,688,90.0,688.0,0.0
14:55,Friday,180,140,400,600,690,90.0,690.0,0.0
14:56,Friday,181,141,401,603,693,91.0,693.0,0.0
14:57,Friday,182,141,403,605,696,91.0,696.0,0.0
14:58,Friday,183,142,405,608,699,92.0,699.0,0.0
14:59,Friday,184,143,406,611,701,92.0,701.0,0.0
15:00,Friday,175,137,392,586,677,88.0,677.0,0.0
15:01,Friday,176,137,393,589,679,88.0,679.0,0.0
15:02,Friday,177,138,395,592,682,89.0,682.0,0.0
15:03,Friday,178,139,396,594,685,89.0,685.0,0.0
15:04,Friday,179,139,398,597,688,90.0,688.0,0.0
15:05,Friday,180,140,400,600,690,90.0,690.0,0.0
15:06,Friday,181,141,401,603,693,91.0,693.0,0.0
15:07,Friday,182,141,403,605,696,91.0,696.0,0.0
15:08,Friday,183,142,405,608,699,92.0,699.0,0.0
15:09,Friday,184,143,406,611,701,92.0,701.0,0.0
15:10,Friday,175,137,392,586,677,88.0,677.0,0.0
15:11,Friday,176,137,393,589,679,88.0,679.0,0.0
15:12,Friday,177,138,395,592,682,89.0,682.0,0.0
15:13,Friday,178,139,396,594,685,89.0,685.0,0.0
15:14,Friday,179,139,398,597,688,90.0,688.0,0.0
15:15,Friday,180,140,400,600,690,90.0,690.0,0.0
15:16,Friday,181,141,401,603,693,91.0,693.0,0.0
15:17,Friday,182,141,403,605,696,91.0,696.0,0.0
15:18,Friday,183,142,405,608,699,92.0,699.0,0.0
15:19,Friday,184,143,406,611,701,92.0,701.0,0.0
15:20,Friday,175,137,392,586,677,88.0,677.0,0.0
15:21,Friday,176,137,393,589,679,88.0,679.0,0.0
15:22,Friday,177,138,395,592,682,89.0,682.0,0.0
15:23,Friday,178,139,396,594,685,89.0,685.0,0.0
15:24,Friday,179,139,398,597,688,90.0,688.0,0.0
15:25,Friday,180,140,400,600,690,90.0,690.0,0.0
15:26,Friday,181,141,401,603,693,91.0,693.0,0.0
15:27,Friday,179,139,399,598,688,90.0,687.75,-0.25
15:28,Friday,178,138,397,595,685,89.0,685.035,0.03499999999996817
15:29,Friday,177,138,396,593,683,89.0,683.175,0.17499999999995453
15:30,Friday,176,137,394,591,681,88.0,680.915,-0.08500000000003638
15:31,Friday,175,137,393,588,679,88.0,678.89,-0.11000000000001364
15:32,Friday,174,136,391,586,676,87.0,675.695,-0.30499999999995
15:33,Friday,173,136,390,584,674,87.0,673.555,-0.44500000000005
15:34,Friday,173,135,388,581,672,86.0,671.905,-0.09500000000002728
15:35,Friday,172,134,387,579,670,86.0,669.935,-0.06500000000005457
15:36,Friday,171,134,385,577,667,85.0,667.01,0.009999999999990905
15:37,Friday,170,133,384,575,665,85.0,665.165,0.16499999999996362
15:38,Friday,169,133,382,572,663,84.0,662.955,-0.04499999999995907
15:39,Friday,168,132,381,570,661,84.0,660.71,-0.2899999999999636
15:40,Friday,167,131,379,568,658,83.0,657.54,-0.4600000000000364
15:41,Friday,166,131,378,565,656,83.0,656.0,0.0
15:42,Friday,165,130,376,563,654,82.0,652.95,-1.0499999999999545
15:43,Friday,164,130,375,561,652,82.0,651.935,-0.06500000000005457
15:44,Friday,163,129,373,558,649,81.0,648.82,-0.17999999999994998
15:45,Friday,162,129,372,556,647,81.0,646.81,-0.19000000000005457
15:46,Friday,161,128,370,554,645,80.0,644.695,-0.30499999999995
15:47,Friday,160,127,369,552,643,80.0,642.89,-0.11000000000001364
15:48,Friday,159,127,367,549,640,79.0,640.4,0.39999999999997726
15:49,Friday,158,126,366,547,638,79.0,637.845,-0.15499999999997272
15:50,Friday,157,126,364,545,636,78.0,636.475,0.47500000000002274
15:51,Friday,156,125,363,542,634,78.0,633.735,-0.26499999999998636
15:52,Friday,155,125,361,540,631,77.0,630.245,-0.7549999999999955
15:53,Friday,154,124,360,538,629,77.0,628.84,-0.15999999999996817
15:54,Friday,153,123,358,536,627,76.0,625.64,-1.3600000000000136
15:55,Friday,152,123,357,533,625,76.0,624.935,-0.06500000000005457
15:56,Friday,151,122,355,531,622,75.0,621.645,-0.3550000000000182
15:57,Friday,150,122,354,529,620,75.0,619.795,-0.20500000000004093
15:58,Friday,149,121,352,527,618,74.0,617.68,-0.32000000000005
15:59,Friday,148,121,351,524,616,74.0,615.545,-0.4550000000000409
16:00,Friday,147,120,349,522,613,73.0,612.585,-0.4149999999999636
16:01,Friday,146,119,348,520,611,73.0,611.03,0.029999999999972715
16:02,Friday,145,119,346,518,609,72.0,609.065,0.06500000000005457
16:03,Friday,144,118,345,515,607,72.0,605.43,-1.57000000000005
16:04,Friday,143,118,343,513,604,71.0,603.705,-0.2949999999999591
16:05,Friday,142,117,342,511,602,71.0,600.665,-1.3350000000000364
16:06,Friday,141,117,340,509,600,70.0,599.94,-0.05999999999994543
16:07,Friday,140,116,339,506,598,70.0,596.37,-1.6299999999999955
16:08,Friday,139,115,337,504,595,69.0,594.34,-0.6599999999999682
16:09,Friday,138,115,336,502,593,69.0,592.6,-0.39999999999997726
16:10,Friday,137,114,334,500,591,68.0,590.55,-0.4500000000000455
16:11,Friday,136,114,333,497,589,68.0,588.87,-0.12999999999999545
16:12,Friday,135,113,331,495,586,67.0,586.235,0.23500000000001364
16:13,Friday,134,113,330,493,584,67.0,582.19,-1.8099999999999454
16:14,Friday,133,112,328,491,582,66.0,580.44,-1.5599999999999454
16:15,Friday,132,111,327,488,580,66.0,580.02,0.01999999999998181
16:16,Friday,131,111,325,486,577,65.0,575.105,-1.8949999999999818
16:17,Friday,130,110,324,484,575,65.0,574.635,-0.3650000000000091
16:18,Friday,129,110,322,482,573,64.0,572.545,-0.4550000000000409
16:19,Friday,128,109,321,479,571,64.0,569.89,-1.1100000000000136
16:20,Friday,127,109,319,477,568,63.0,566.16,-1.8400000000000318
16:21,Friday,126,108,318,475,566,63.0,565.785,-0.21500000000003183
16:22,Friday,125,108,316,473,564,62.0,563.59,-0.40999999999996817
16:23,Friday,124,107,315,470,562,62.0,562.02,0.01999999999998181
16:24,Friday,123,107,313,468,559,61.0,558.96,-0.03999999999996362
16:25,Friday,122,106,312,466,557,61.0,556.955,-0.04499999999995907
16:26,Friday,121,105,310,464,555,60.0,553.45,-1.5499999999999545
16:27,Friday,120,105,309,461,553,60.0,548.02,-4.980000000000018
16:28,Friday,119,104,307,459,550,59.0,549.295,-0.7050000000000409
16:29,Friday,118,104,306,457,548,59.0,545.72,-2.2799999999999727
16:30,Friday,117,103,304,455,546,58.0,545.38,-0.6200000000000045
16:31,Friday,116,102,302,452,543,58.0,542.745,-0.25499999999999545
16:32,Friday,115,102,301,450,541,57.0,540.685,-0.31500000000005457
16:33,Friday,114,101,299,448,539,57.0,538.905,-0.09500000000002728
16:34,Friday,113,101,298,446,537,56.0,536.285,-0.7150000000000318
16:35,Friday,112,100,296,443,534,56.0,533.84,-0.15999999999996817
16:36,Friday,111,100,295,441,532,55.0,531.395,-0.6050000000000182
16:37,Friday,110,99,293,439,530,55.0,529.62,-0.37999999999999545
16:38,Friday,109,99,292,437,528,54.0,527.79,-0.21000000000003638
16:39,Friday,108,98,290,434,525,54.0,524.81,-0.19000000000005457
16:40,Friday,107,98,289,432,523,53.0,521.105,-1.8949999999999818
16:41,Friday,106,97,287,430,521,53.0,520.855,-0.1449999999999818
16:42,Friday,105,97,286,428,519,52.0,518.7,-0.2999999999999545
16:43,Friday,104,96,284,425,516,52.0,515.29,-0.7100000000000364
16:44,Friday,103,95,283,423,514,51.0,509.635,-4.365000000000009
16:45,Friday,102,95,281,421,512,51.0,511.28,-0.7200000000000273
16:46,Friday,101,94,280,419,510,50.0,509.855,-0.1449999999999818
16:47,Friday,100,94,278,416,507,50.0,506.22,-0.7799999999999727
16:48,Friday,99,93,277,414,505,49.0,503.995,-1.0049999999999955
16:49,Friday,98,93,275,412,503,49.0,501.15,-1.8500000000000227
16:50,Friday,97,92,274,410,501,48.0,500.275,-0.7250000000000227
16:51,Friday,96,92,272,407,498,48.0,497.5,-0.5
16:52,Friday,95,91,271,405,496,47.0,495.64,-0.36000000000001364
16:53,Friday,94,90,269,403,494,47.0,492.605,-1.3949999999999818
16:54,Friday,93,90,268,401,492,46.0,491.575,-0.42500000000001137
16:55,Friday,92,89,266,398,489,46.0,488.18,-0.8199999999999932
16:56,Friday,91,89,265,396,487,45.0,486.71,-0.29000000000002046
16:57,Friday,90,88,263,394,485,45.0,484.72,-0.2799999999999727
16:58,Friday,89,88,262,392,483,44.0,482.405,-0.5950000000000273
16:59,Friday,88,87,260,389,480,44.0,478.18,-1.8199999999999932
17:00,Friday,87,87,259,387,478,43.0,477.585,-0.41500000000002046
17:01,Friday,86,86,257,385,476,43.0,475.595,-0.4049999999999727
17:02,Friday,85,86,256,383,474,42.0,473.885,-0.1150000000000091
17:03,Friday,84,85,254,380,471,42.0,470.315,-0.6850000000000023
17:04,Friday,83,85,253,378,469,41.0,468.95,-0.05000000000001137
17:05,Friday,82,84,251,376,467,41.0,466.09,-0.910000000000025
17:06,Friday,81,83,250,374,465,40.0,464.855,-0.1449999999999818
17:07,Friday,80,83,248,371,462,40.0,461.66,-0.339999999999975
17:08,Friday,79,82,247,369,460,39.0,459.765,-0.23500000000001364
17:09,Friday,78,82,245,367,458,39.0,457.685,-0.3149999999999977
17:10,Friday,77,81,244,365,456,38.0,455.775,-0.22500000000002274
17:11,Friday,76,81,242,362,453,38.0,452.97,-0.029999999999972715
17:12,Friday,75,80,241,360,451,37.0,450.465,-0.535000000000025
17:13,Friday,74,80,239,358,449,37.0,448.875,-0.125
17:14,Friday,73,79,238,356,447,36.0,446.53,-0.4700000000000273
17:15,Friday,72,78,236,353,444,36.0,443.735,-0.26499999999998636
17:16,Friday,71,78,235,351,442,35.0,441.895,-0.10500000000001819
17:17,Friday,70,77,233,349,440,35.0,439.085,-0.9150000000000205
17:18,Friday,69,77,232,347,438,34.0,437.355,-0.6449999999999818
17:19,Friday,68,76,230,344,435,34.0,432.895,-2.105000000000018
17:20,Friday,67,76,229,342,433,33.0,432.27,-0.7300000000000182
17:21,Friday,66,75,227,340,431,33.0,430.66,-0.339999999999975
17:22,Friday,65,75,226,338,429,32.0,428.535,-0.464999999999975
17:23,Friday,64,74,224,335,426,32.0,425.935,-0.06499999999999773
17:24,Friday,63,74,223,333,424,31.0,423.145,-0.8550000000000182
17:25,Friday,62,73,221,331,422,31.0,421.865,-0.1349999999999909
17:26,Friday,61,72,220,329,420,30.0,419.18,-0.8199999999999932
17:27,Friday,60,72,218,326,417,30.0,416.785,-0.214999999999975
17:28,Friday,59,71,217,324,415,29.0,414.79,-0.20999999999997954
17:29,Friday,58,71,215,322,413,29.0,412.785,-0.214999999999975
17:30,Friday,57,70,214,320,411,28.0,410.815,-0.18500000000000227
17:31,Friday,56,70,212,317,408,28.0,407.44,-0.5600000000000023
17:32,Friday,55,69,211,315,406,27.0,405.43,-0.5699999999999932
17:33,Friday,54,69,209,313,404,27.0,403.935,-0.06499999999999773
17:34,Friday,53,68,208,311,402,26.0,401.765,-0.23500000000001364
17:35,Friday,52,67,206,308,399,26.0,398.825,-0.17500000000001137
17:36,Friday,51,67,205,306,397,25.0,396.83,-0.17000000000001592
17:37,Friday,50,66,203,304,395,25.0,394.58,-0.4200000000000159
17:38,Friday,49,66,202,302,393,24.0,392.395,-0.6050000000000182
17:39,Friday,48,65,200,299,390,24.0,389.695,-0.3050000000000068
17:40,Friday,47,65,199,297,388,23.0,387.24,-0.7599999999999909
17:41,Friday,46,64,197,295,386,23.0,385.705,-0.2950000000000159
17:42,Friday,45,64,196,293,384,22.0,383.015,-0.9850000000000136
17:43,Friday,44,63,194,290,381,22.0,380.0,-1.0
17:44,Friday,43,62,193,288,379,21.0,377.8,-1.1999999999999886
17:45,Friday,42,62,191,286,377,21.0,376.12,-0.8799999999999955
17:46,Friday,41,61,190,284,375,20.0,371.98,-3.019999999999982
17:47,Friday,40,61,188,281,372,20.0,371.665,-0.33499999999997954
17:48,Friday,39,60,187,279,370,19.0,369.8,-0.19999999999998863
17:49,Friday,38,60,185,277,368,19.0,367.94,-0.060000000000002274
17:50,Friday,37,59,184,275,366,18.0,365.55,-0.44999999999998863
17:51,Friday,36,59,182,272,363,18.0,362.395,-0.6050000000000182
17:52,Friday,35,58,181,270,361,17.0,360.68,-0.3199999999999932
17:53,Friday,34,57,179,268,359,17.0,358.88,-0.12000000000000455
17:54,Friday,33,57,178,266,357,16.0,356.365,-0.6349999999999909
17:55,Friday,32,56,176,263,354,16.0,353.9,-0.10000000000002274
17:56,Friday,31,56,175,261,352,15.0,351.455,-0.5450000000000159
17:57,Friday,30,55,173,259,350,15.0,349.77,-0.2300000000000182
17:58,Friday,30,55,172,257,348,14.0,347.595,-0.4049999999999727
17:59,Friday,39,54,170,254,345,14.0,344.605,-0.3949999999999818
18:00,Friday,38,54,169,252,343,13.0,342.63,-0.37000000000000455
18:01,Friday,37,53,167,250,341,13.0,340.67,-0.3299999999999841
18:02,Friday,36,53,166,248,339,12.0,337.85,-1.1499999999999773
18:03,Friday,35,52,164,245,336,12.0,335.285,-0.714999999999975
18:04,Friday,34,51,163,243,334,11.0,333.09,-0.910000000000025
18:05,Friday,33,51,161,241,332,11.0,330.89,-1.1100000000000136
18:06,Friday,32,50,160,239,330,10.0,329.37,-0.6299999999999955
18:07,Friday,31,50,158,236,327,10.0,326.21,-0.7900000000000205
